<Date>, <Time>, <Price>, <Volume>
2014/4/16,11:17:58,2244.2,10
2014/4/16,11:17:58,2244.4,37
2014/4/16,11:17:59,2244.4,5
2014/4/16,11:17:59,2244.2,4
2014/4/16,11:18:00,2244.2,4
2014/4/16,11:18:00,2244.2,27
2014/4/16,11:18:01,2244.2,9
2014/4/16,11:18:01,2244.4,6
2014/4/16,11:18:02,2244.4,12
2014/4/16,11:18:02,2244.6,28
2014/4/16,11:18:03,2244.6,19
2014/4/16,11:18:03,2244.8,1
2014/4/16,11:18:04,2244.8,18
2014/4/16,11:18:04,2244.6,14
2014/4/16,11:18:05,2244.8,26
2014/4/16,11:18:05,2245.0,31
2014/4/16,11:18:06,2245.0,6
2014/4/16,11:18:06,2245.0,77
2014/4/16,11:18:07,2245.0,28
2014/4/16,11:18:07,2245.0,10
2014/4/16,11:18:08,2245.2,25
2014/4/16,11:18:08,2245.2,16
2014/4/16,11:18:09,2245.0,35
2014/4/16,11:18:09,2245.0,16
2014/4/16,11:18:10,2245.2,14
2014/4/16,11:18:10,2245.4,12
2014/4/16,11:18:11,2245.2,36
2014/4/16,11:18:11,2245.2,41
2014/4/16,11:18:12,2245.6,59
2014/4/16,11:18:12,2245.4,35
2014/4/16,11:18:13,2245.4,27
2014/4/16,11:18:13,2245.2,18
2014/4/16,11:18:14,2245.4,12
2014/4/16,11:18:14,2245.4,11
2014/4/16,11:18:15,2245.2,14
2014/4/16,11:18:15,2245.0,50
2014/4/16,11:18:16,2244.6,18
2014/4/16,11:18:16,2244.6,5
2014/4/16,11:18:17,2245.2,55
2014/4/16,11:18:17,2245.0,6
2014/4/16,11:18:18,2244.8,15
2014/4/16,11:18:18,2244.8,10
2014/4/16,11:18:19,2245.0,16
2014/4/16,11:18:19,2245.6,174
2014/4/16,11:18:20,2246.4,184
2014/4/16,11:18:20,2246.8,76
2014/4/16,11:18:21,2247.0,134
2014/4/16,11:18:21,2247.0,183
2014/4/16,11:18:22,2247.6,90
2014/4/16,11:18:22,2247.4,160
2014/4/16,11:18:23,2247.0,95
2014/4/16,11:18:23,2247.0,133
2014/4/16,11:18:24,2247.0,102
2014/4/16,11:18:24,2247.0,97
2014/4/16,11:18:25,2247.0,56
2014/4/16,11:18:25,2247.0,136
2014/4/16,11:18:26,2246.8,24
2014/4/16,11:18:26,2246.8,28
2014/4/16,11:18:27,2246.8,27
2014/4/16,11:18:27,2246.6,40
2014/4/16,11:18:28,2246.4,60
2014/4/16,11:18:28,2246.6,40
2014/4/16,11:18:29,2246.4,9
2014/4/16,11:18:29,2246.0,25
2014/4/16,11:18:30,2246.0,17
2014/4/16,11:18:30,2246.2,79
2014/4/16,11:18:31,2246.2,9
2014/4/16,11:18:31,2246.6,11
2014/4/16,11:18:32,2246.4,15
2014/4/16,11:18:32,2246.6,45
2014/4/16,11:18:33,2246.8,68
2014/4/16,11:18:33,2247.0,31
2014/4/16,11:18:34,2247.0,34
2014/4/16,11:18:34,2246.8,94
2014/4/16,11:18:35,2246.6,25
2014/4/16,11:18:35,2246.8,75
2014/4/16,11:18:36,2246.8,20
2014/4/16,11:18:36,2246.6,8
2014/4/16,11:18:37,2246.8,62
2014/4/16,11:18:37,2246.8,14
2014/4/16,11:18:38,2247.0,8
2014/4/16,11:18:38,2246.8,9
2014/4/16,11:18:39,2246.8,18
2014/4/16,11:18:39,2246.8,47
2014/4/16,11:18:40,2246.4,50
2014/4/16,11:18:40,2246.6,19
2014/4/16,11:18:41,2246.4,24
2014/4/16,11:18:41,2246.4,6
2014/4/16,11:18:42,2246.4,33
2014/4/16,11:18:42,2246.6,23
2014/4/16,11:18:43,2246.8,14
2014/4/16,11:18:43,2246.8,3
2014/4/16,11:18:44,2246.8,9
2014/4/16,11:18:44,2246.4,9
2014/4/16,11:18:45,2246.8,8
2014/4/16,11:18:45,2246.6,9
2014/4/16,11:18:46,2246.4,13
2014/4/16,11:18:46,2246.8,9
2014/4/16,11:18:47,2246.8,15
2014/4/16,11:18:47,2246.6,17
2014/4/16,11:18:48,2246.6,5
2014/4/16,11:18:48,2246.6,21
2014/4/16,11:18:49,2246.6,13
2014/4/16,11:18:49,2246.8,18
2014/4/16,11:18:50,2246.8,15
2014/4/16,11:18:50,2246.6,4
2014/4/16,11:18:51,2246.8,2
2014/4/16,11:18:51,2246.6,11
2014/4/16,11:18:52,2246.6,13
2014/4/16,11:18:52,2246.6,26
2014/4/16,11:18:53,2246.6,31
2014/4/16,11:18:53,2246.4,8
2014/4/16,11:18:54,2246.4,18
2014/4/16,11:18:54,2246.2,16
2014/4/16,11:18:55,2246.4,41
2014/4/16,11:18:55,2245.8,61
2014/4/16,11:18:56,2246.0,9
2014/4/16,11:18:56,2245.8,5
2014/4/16,11:18:57,2246.0,22
2014/4/16,11:18:57,2246.2,13
2014/4/16,11:18:58,2245.8,8
2014/4/16,11:18:58,2245.8,8
2014/4/16,11:18:59,2245.8,22
2014/4/16,11:18:59,2245.8,4
2014/4/16,11:19:00,2245.6,40
2014/4/16,11:19:00,2245.6,48
2014/4/16,11:19:01,2245.6,11
2014/4/16,11:19:01,2245.6,13
2014/4/16,11:19:02,2245.4,14
2014/4/16,11:19:02,2245.4,12
2014/4/16,11:19:03,2245.0,45
2014/4/16,11:19:03,2245.2,14
2014/4/16,11:19:04,2244.8,36
2014/4/16,11:19:04,2245.4,32
2014/4/16,11:19:05,2245.0,26
2014/4/16,11:19:05,2245.0,5
2014/4/16,11:19:06,2245.4,48
2014/4/16,11:19:06,2245.4,15
2014/4/16,11:19:07,2245.4,7
2014/4/16,11:19:07,2245.2,16
2014/4/16,11:19:08,2245.4,28
2014/4/16,11:19:08,2245.4,6
2014/4/16,11:19:09,2245.6,8
2014/4/16,11:19:09,2245.6,12
2014/4/16,11:19:10,2245.4,25
2014/4/16,11:19:10,2245.6,69
2014/4/16,11:19:11,2245.8,24
2014/4/16,11:19:11,2245.8,14
2014/4/16,11:19:12,2246.0,13
2014/4/16,11:19:12,2246.2,31
2014/4/16,11:19:13,2246.6,23
2014/4/16,11:19:13,2246.4,53
2014/4/16,11:19:14,2246.4,37
2014/4/16,11:19:14,2246.4,21
2014/4/16,11:19:15,2246.0,27
2014/4/16,11:19:15,2245.8,13
2014/4/16,11:19:16,2245.6,40
2014/4/16,11:19:16,2245.6,7
2014/4/16,11:19:17,2245.4,14
2014/4/16,11:19:17,2245.4,6
2014/4/16,11:19:18,2245.4,11
2014/4/16,11:19:18,2245.4,12
2014/4/16,11:19:19,2245.4,3
2014/4/16,11:19:19,2245.6,11
2014/4/16,11:19:20,2245.4,3
2014/4/16,11:19:20,2245.4,7
2014/4/16,11:19:21,2245.4,26
2014/4/16,11:19:21,2245.6,3
2014/4/16,11:19:22,2245.4,6
2014/4/16,11:19:22,2245.4,12
2014/4/16,11:19:23,2245.6,35
2014/4/16,11:19:23,2245.8,15
2014/4/16,11:19:24,2246.0,17
2014/4/16,11:19:24,2245.8,109
2014/4/16,11:19:25,2246.0,5
2014/4/16,11:19:25,2246.0,10
2014/4/16,11:19:26,2245.8,6
2014/4/16,11:19:26,2246.0,2
2014/4/16,11:19:27,2246.0,1
2014/4/16,11:19:27,2245.8,7
2014/4/16,11:19:28,2245.8,10
2014/4/16,11:19:28,2246.0,12
2014/4/16,11:19:29,2245.8,10
2014/4/16,11:19:29,2245.8,4
2014/4/16,11:19:30,2245.8,3
2014/4/16,11:19:30,2245.8,7
2014/4/16,11:19:31,2245.8,6
2014/4/16,11:19:31,2245.8,13
2014/4/16,11:19:32,2245.4,51
2014/4/16,11:19:32,2245.6,1
2014/4/16,11:19:33,2245.4,1
2014/4/16,11:19:33,2245.4,7
2014/4/16,11:19:34,2245.4,29
2014/4/16,11:19:34,2245.2,16
2014/4/16,11:19:35,2245.2,38
2014/4/16,11:19:35,2245.2,22
2014/4/16,11:19:36,2245.0,9
2014/4/16,11:19:36,2245.0,4
2014/4/16,11:19:37,2245.2,32
2014/4/16,11:19:37,2245.0,14
2014/4/16,11:19:38,2244.8,5
2014/4/16,11:19:38,2244.8,7
2014/4/16,11:19:39,2244.6,18
2014/4/16,11:19:39,2244.6,35
2014/4/16,11:19:40,2244.2,51
2014/4/16,11:19:40,2244.2,21
2014/4/16,11:19:41,2244.2,42
2014/4/16,11:19:41,2244.2,13
2014/4/16,11:19:42,2244.2,9
2014/4/16,11:19:42,2244.4,13
2014/4/16,11:19:43,2244.4,28
2014/4/16,11:19:43,2244.4,11
2014/4/16,11:19:44,2244.4,6
2014/4/16,11:19:44,2244.4,5
2014/4/16,11:19:45,2244.6,22
2014/4/16,11:19:45,2244.6,3
2014/4/16,11:19:46,2244.6,16
2014/4/16,11:19:46,2244.8,13
2014/4/16,11:19:47,2244.8,23
2014/4/16,11:19:47,2244.6,20
2014/4/16,11:19:48,2244.6,7
2014/4/16,11:19:48,2244.4,23
2014/4/16,11:19:49,2244.6,4
2014/4/16,11:19:49,2244.4,7
2014/4/16,11:19:50,2244.4,12
2014/4/16,11:19:50,2244.4,1
2014/4/16,11:19:51,2244.4,12
2014/4/16,11:19:51,2244.2,2
2014/4/16,11:19:52,2244.4,1
2014/4/16,11:19:52,2244.2,50
2014/4/16,11:19:53,2244.4,24
2014/4/16,11:19:53,2244.2,23
2014/4/16,11:19:54,2244.2,19
2014/4/16,11:19:54,2244.4,56
2014/4/16,11:19:55,2244.4,35
2014/4/16,11:19:55,2244.4,16
2014/4/16,11:19:56,2244.4,13
2014/4/16,11:19:56,2244.4,16
2014/4/16,11:19:57,2244.0,11
2014/4/16,11:19:57,2244.0,3
2014/4/16,11:19:58,2244.4,32
2014/4/16,11:19:58,2244.0,16
2014/4/16,11:19:59,2243.6,31
2014/4/16,11:19:59,2243.6,13
2014/4/16,11:20:00,2243.8,15
2014/4/16,11:20:00,2243.6,38
2014/4/16,11:20:01,2243.8,21
2014/4/16,11:20:01,2243.6,32
2014/4/16,11:20:02,2243.6,44
2014/4/16,11:20:02,2243.6,12
2014/4/16,11:20:03,2243.4,37
2014/4/16,11:20:03,2243.4,24
2014/4/16,11:20:04,2243.6,41
2014/4/16,11:20:04,2243.6,30
2014/4/16,11:20:05,2243.8,18
2014/4/16,11:20:05,2244.0,14
2014/4/16,11:20:06,2243.8,11
2014/4/16,11:20:06,2243.8,23
2014/4/16,11:20:07,2243.8,14
2014/4/16,11:20:07,2243.8,15
2014/4/16,11:20:08,2244.0,13
2014/4/16,11:20:08,2244.0,13
2014/4/16,11:20:09,2244.2,7
2014/4/16,11:20:09,2244.0,7
2014/4/16,11:20:10,2244.0,11
2014/4/16,11:20:10,2244.2,9
2014/4/16,11:20:11,2244.2,22
2014/4/16,11:20:11,2244.0,7
2014/4/16,11:20:12,2243.8,27
2014/4/16,11:20:12,2243.8,18
2014/4/16,11:20:13,2243.8,2
2014/4/16,11:20:13,2243.6,9
2014/4/16,11:20:14,2243.6,25
2014/4/16,11:20:14,2243.4,12
2014/4/16,11:20:15,2243.4,41
2014/4/16,11:20:15,2243.4,61
2014/4/16,11:20:16,2243.2,89
2014/4/16,11:20:16,2243.2,109
2014/4/16,11:20:17,2242.8,52
2014/4/16,11:20:17,2242.8,38
2014/4/16,11:20:18,2242.6,36
2014/4/16,11:20:18,2242.2,66
2014/4/16,11:20:19,2242.6,68
2014/4/16,11:20:19,2242.2,78
2014/4/16,11:20:20,2242.2,45
2014/4/16,11:20:20,2242.6,76
2014/4/16,11:20:21,2242.8,38
2014/4/16,11:20:21,2242.8,36
2014/4/16,11:20:22,2242.8,33
2014/4/16,11:20:22,2242.8,20
2014/4/16,11:20:23,2242.8,13
2014/4/16,11:20:23,2242.8,9
2014/4/16,11:20:24,2242.4,23
2014/4/16,11:20:24,2242.6,40
2014/4/16,11:20:25,2242.4,38
2014/4/16,11:20:25,2242.4,13
2014/4/16,11:20:26,2242.4,19
2014/4/16,11:20:26,2242.0,30
2014/4/16,11:20:27,2242.2,67
2014/4/16,11:20:27,2242.4,54
2014/4/16,11:20:28,2242.4,12
2014/4/16,11:20:28,2242.4,15
2014/4/16,11:20:29,2242.2,21
2014/4/16,11:20:29,2242.2,68
2014/4/16,11:20:30,2242.0,17
2014/4/16,11:20:30,2241.6,82
2014/4/16,11:20:31,2242.0,62
2014/4/16,11:20:31,2241.6,10
2014/4/16,11:20:32,2241.6,39
2014/4/16,11:20:32,2241.6,31
2014/4/16,11:20:33,2242.0,41
2014/4/16,11:20:33,2242.0,36
2014/4/16,11:20:34,2242.2,6
2014/4/16,11:20:34,2242.0,27
2014/4/16,11:20:35,2242.0,6
2014/4/16,11:20:35,2241.8,30
2014/4/16,11:20:36,2242.0,29
2014/4/16,11:20:36,2241.6,30
2014/4/16,11:20:37,2241.8,26
2014/4/16,11:20:37,2241.6,21
2014/4/16,11:20:38,2241.8,21
2014/4/16,11:20:38,2241.6,22
2014/4/16,11:20:39,2241.8,9
2014/4/16,11:20:39,2241.8,31
2014/4/16,11:20:40,2241.8,4
2014/4/16,11:20:40,2241.8,27
2014/4/16,11:20:41,2241.8,10
2014/4/16,11:20:41,2242.0,5
2014/4/16,11:20:42,2241.8,26
2014/4/16,11:20:42,2241.8,14
2014/4/16,11:20:43,2241.8,14
2014/4/16,11:20:43,2242.0,24
2014/4/16,11:20:44,2241.8,21
2014/4/16,11:20:44,2241.6,22
2014/4/16,11:20:45,2241.8,11
2014/4/16,11:20:45,2241.6,6
2014/4/16,11:20:46,2241.8,17
2014/4/16,11:20:46,2241.6,17
2014/4/16,11:20:47,2241.6,19
2014/4/16,11:20:47,2241.6,56
2014/4/16,11:20:48,2241.4,24
2014/4/16,11:20:48,2241.2,35
2014/4/16,11:20:49,2241.4,69
2014/4/16,11:20:49,2241.8,33
2014/4/16,11:20:50,2242.2,122
2014/4/16,11:20:50,2242.0,33
2014/4/16,11:20:51,2242.4,21
2014/4/16,11:20:51,2242.6,18
2014/4/16,11:20:52,2242.4,31
2014/4/16,11:20:52,2242.8,11
2014/4/16,11:20:53,2242.8,13
2014/4/16,11:20:53,2243.0,25
2014/4/16,11:20:54,2243.0,16
2014/4/16,11:20:54,2243.0,19
2014/4/16,11:20:55,2243.4,5
2014/4/16,11:20:55,2243.0,26
2014/4/16,11:20:56,2243.0,34
2014/4/16,11:20:56,2242.8,13
2014/4/16,11:20:57,2242.6,73
2014/4/16,11:20:57,2242.6,14
2014/4/16,11:20:58,2242.8,11
2014/4/16,11:20:58,2243.0,21
2014/4/16,11:20:59,2243.0,8
2014/4/16,11:20:59,2243.0,22
2014/4/16,11:21:00,2243.2,22
2014/4/16,11:21:00,2243.0,11
2014/4/16,11:21:01,2243.2,39
2014/4/16,11:21:01,2243.2,19
2014/4/16,11:21:02,2243.0,35
2014/4/16,11:21:02,2243.2,12
2014/4/16,11:21:03,2243.0,6
2014/4/16,11:21:03,2243.0,4
2014/4/16,11:21:04,2243.2,49
2014/4/16,11:21:04,2243.2,14
2014/4/16,11:21:05,2243.2,8
2014/4/16,11:21:05,2243.2,9
2014/4/16,11:21:06,2243.2,8
2014/4/16,11:21:06,2242.8,32
2014/4/16,11:21:07,2243.0,9
2014/4/16,11:21:07,2243.0,11
2014/4/16,11:21:08,2243.0,3
2014/4/16,11:21:08,2242.8,12
2014/4/16,11:21:09,2242.8,13
2014/4/16,11:21:09,2242.6,5
2014/4/16,11:21:10,2242.8,2
2014/4/16,11:21:10,2242.8,7
2014/4/16,11:21:11,2242.6,3
2014/4/16,11:21:11,2242.8,40
2014/4/16,11:21:12,2242.6,11
2014/4/16,11:21:12,2242.6,14
2014/4/16,11:21:13,2242.4,7
2014/4/16,11:21:13,2242.2,3
2014/4/16,11:21:14,2242.2,22
2014/4/16,11:21:14,2242.2,23
2014/4/16,11:21:15,2242.0,5
2014/4/16,11:21:15,2242.0,14
2014/4/16,11:21:16,2242.0,23
2014/4/16,11:21:16,2242.0,12
2014/4/16,11:21:17,2242.2,21
2014/4/16,11:21:17,2242.0,2
2014/4/16,11:21:18,2242.2,10
2014/4/16,11:21:18,2242.0,24
2014/4/16,11:21:19,2241.8,15
2014/4/16,11:21:19,2242.0,21
2014/4/16,11:21:20,2241.8,6
2014/4/16,11:21:20,2241.8,15
2014/4/16,11:21:21,2242.2,6
2014/4/16,11:21:21,2242.0,14
2014/4/16,11:21:22,2242.2,7
2014/4/16,11:21:22,2242.2,7
2014/4/16,11:21:23,2242.0,13
2014/4/16,11:21:23,2242.2,5
2014/4/16,11:21:24,2242.2,9
2014/4/16,11:21:24,2242.4,42
2014/4/16,11:21:25,2242.4,17
2014/4/16,11:21:25,2242.6,31
2014/4/16,11:21:26,2242.4,52
2014/4/16,11:21:26,2242.4,16
2014/4/16,11:21:27,2242.2,26
2014/4/16,11:21:27,2242.4,9
2014/4/16,11:21:28,2242.4,7
2014/4/16,11:21:28,2242.6,25
2014/4/16,11:21:29,2242.8,16
2014/4/16,11:21:29,2242.8,15
2014/4/16,11:21:30,2242.6,27
2014/4/16,11:21:30,2242.6,60
2014/4/16,11:21:31,2242.6,34
2014/4/16,11:21:31,2242.6,10
2014/4/16,11:21:32,2242.6,19
2014/4/16,11:21:32,2242.4,22
2014/4/16,11:21:33,2242.6,52
2014/4/16,11:21:33,2242.8,6
2014/4/16,11:21:34,2242.6,10
2014/4/16,11:21:34,2242.8,9
2014/4/16,11:21:35,2242.6,4
2014/4/16,11:21:35,2242.8,4
2014/4/16,11:21:36,2243.0,5
2014/4/16,11:21:36,2243.0,7
2014/4/16,11:21:37,2243.2,3
2014/4/16,11:21:37,2243.2,10
2014/4/16,11:21:38,2243.4,8
2014/4/16,11:21:38,2243.6,20
2014/4/16,11:21:39,2243.8,86
2014/4/16,11:21:39,2244.0,29
2014/4/16,11:21:40,2244.4,62
2014/4/16,11:21:40,2244.4,60
2014/4/16,11:21:41,2244.4,30
2014/4/16,11:21:41,2244.6,40
2014/4/16,11:21:42,2244.4,35
2014/4/16,11:21:42,2244.6,13
2014/4/16,11:21:43,2244.6,16
2014/4/16,11:21:43,2244.4,18
2014/4/16,11:21:44,2244.4,23
2014/4/16,11:21:44,2244.4,24
2014/4/16,11:21:45,2244.4,7
2014/4/16,11:21:45,2244.4,12
2014/4/16,11:21:46,2244.2,28
2014/4/16,11:21:46,2244.6,16
2014/4/16,11:21:47,2244.6,14
2014/4/16,11:21:47,2244.4,17
2014/4/16,11:21:48,2244.2,4
2014/4/16,11:21:48,2244.4,10
2014/4/16,11:21:49,2244.2,19
2014/4/16,11:21:49,2244.4,12
2014/4/16,11:21:50,2244.2,14
2014/4/16,11:21:50,2244.4,18
2014/4/16,11:21:51,2244.6,28
2014/4/16,11:21:51,2244.8,13
2014/4/16,11:21:52,2245.0,47
2014/4/16,11:21:52,2245.0,37
2014/4/16,11:21:53,2245.0,83
2014/4/16,11:21:53,2245.2,43
2014/4/16,11:21:54,2245.4,55
2014/4/16,11:21:54,2245.6,55
2014/4/16,11:21:55,2245.6,77
2014/4/16,11:21:55,2246.2,44
2014/4/16,11:21:56,2246.0,81
2014/4/16,11:21:56,2245.8,78
2014/4/16,11:21:57,2245.8,58
2014/4/16,11:21:57,2245.8,28
2014/4/16,11:21:58,2245.8,46
2014/4/16,11:21:58,2245.6,25
2014/4/16,11:21:59,2245.8,25
2014/4/16,11:21:59,2245.8,20
2014/4/16,11:22:00,2245.6,31
2014/4/16,11:22:00,2246.0,38
2014/4/16,11:22:01,2245.8,18
2014/4/16,11:22:01,2245.8,55
2014/4/16,11:22:02,2245.6,20
2014/4/16,11:22:02,2245.8,15
2014/4/16,11:22:03,2245.6,11
2014/4/16,11:22:03,2245.6,30
2014/4/16,11:22:04,2245.4,16
2014/4/16,11:22:04,2245.6,8
2014/4/16,11:22:05,2245.6,27
2014/4/16,11:22:05,2245.2,45
2014/4/16,11:22:06,2245.2,26
2014/4/16,11:22:06,2245.2,14
2014/4/16,11:22:07,2245.4,17
2014/4/16,11:22:07,2245.8,14
2014/4/16,11:22:08,2245.6,20
2014/4/16,11:22:08,2246.2,106
2014/4/16,11:22:09,2246.2,21
2014/4/16,11:22:09,2246.2,58
2014/4/16,11:22:10,2246.2,62
2014/4/16,11:22:10,2246.8,167
2014/4/16,11:22:11,2246.8,91
2014/4/16,11:22:11,2246.8,51
2014/4/16,11:22:12,2246.8,58
2014/4/16,11:22:12,2247.0,89
2014/4/16,11:22:13,2247.0,36
2014/4/16,11:22:13,2247.0,64
2014/4/16,11:22:14,2246.8,55
2014/4/16,11:22:14,2247.0,25
2014/4/16,11:22:15,2246.6,38
2014/4/16,11:22:15,2246.4,14
2014/4/16,11:22:16,2246.2,21
2014/4/16,11:22:16,2246.2,24
2014/4/16,11:22:17,2246.0,10
2014/4/16,11:22:17,2245.6,18
2014/4/16,11:22:18,2245.6,8
2014/4/16,11:22:18,2245.6,10
2014/4/16,11:22:19,2245.6,21
2014/4/16,11:22:19,2245.6,10
2014/4/16,11:22:20,2245.6,8
2014/4/16,11:22:20,2245.4,10
2014/4/16,11:22:21,2245.6,5
2014/4/16,11:22:21,2245.8,11
2014/4/16,11:22:22,2245.8,19
2014/4/16,11:22:22,2245.6,16
2014/4/16,11:22:23,2245.6,4
2014/4/16,11:22:23,2245.6,18
2014/4/16,11:22:24,2245.4,11
2014/4/16,11:22:24,2245.6,58
2014/4/16,11:22:25,2245.4,13
2014/4/16,11:22:25,2245.4,20
2014/4/16,11:22:26,2245.2,4
2014/4/16,11:22:27,2245.4,19
2014/4/16,11:22:27,2245.4,10
2014/4/16,11:22:28,2245.2,20
2014/4/16,11:22:28,2245.2,8
2014/4/16,11:22:29,2245.2,6
2014/4/16,11:22:29,2245.2,23
2014/4/16,11:22:30,2245.2,8
2014/4/16,11:22:30,2245.0,7
2014/4/16,11:22:31,2244.8,31
2014/4/16,11:22:31,2245.0,32
2014/4/16,11:22:32,2244.8,11
2014/4/16,11:22:32,2244.8,7
2014/4/16,11:22:33,2244.6,10
2014/4/16,11:22:33,2244.6,9
2014/4/16,11:22:34,2245.0,32
2014/4/16,11:22:34,2244.8,14
2014/4/16,11:22:35,2244.6,6
2014/4/16,11:22:35,2244.8,7
2014/4/16,11:22:36,2244.8,31
2014/4/16,11:22:36,2245.0,18
2014/4/16,11:22:37,2245.0,24
2014/4/16,11:22:37,2244.8,3
2014/4/16,11:22:38,2245.0,2
2014/4/16,11:22:38,2245.0,4
2014/4/16,11:22:39,2245.0,9
2014/4/16,11:22:39,2245.0,7
2014/4/16,11:22:40,2244.8,4
2014/4/16,11:22:40,2245.0,57
2014/4/16,11:22:41,2245.2,10
2014/4/16,11:22:41,2245.2,47
2014/4/16,11:22:42,2245.4,27
2014/4/16,11:22:42,2245.8,3
2014/4/16,11:22:43,2245.6,11
2014/4/16,11:22:43,2245.4,27
2014/4/16,11:22:44,2245.6,13
2014/4/16,11:22:44,2245.4,1
2014/4/16,11:22:45,2245.0,20
2014/4/16,11:22:45,2245.4,4
2014/4/16,11:22:46,2245.2,5
2014/4/16,11:22:46,2245.0,17
2014/4/16,11:22:47,2245.2,12
2014/4/16,11:22:47,2244.8,1
2014/4/16,11:22:48,2245.2,6
2014/4/16,11:22:48,2245.0,3
2014/4/16,11:22:49,2245.2,6
2014/4/16,11:22:49,2245.2,4
2014/4/16,11:22:50,2245.0,5
2014/4/16,11:22:51,2245.2,8
2014/4/16,11:22:51,2245.0,17
2014/4/16,11:22:52,2245.0,20
2014/4/16,11:22:52,2245.2,6
2014/4/16,11:22:53,2245.2,17
2014/4/16,11:22:53,2245.2,4
2014/4/16,11:22:54,2245.2,6
2014/4/16,11:22:54,2245.2,15
2014/4/16,11:22:55,2245.2,30
2014/4/16,11:22:55,2245.2,12
2014/4/16,11:22:56,2245.8,54
2014/4/16,11:22:56,2246.0,30
2014/4/16,11:22:57,2246.0,22
2014/4/16,11:22:57,2246.6,24
2014/4/16,11:22:58,2246.6,56
2014/4/16,11:22:58,2246.4,19
2014/4/16,11:22:59,2246.4,16
2014/4/16,11:22:59,2246.2,11
2014/4/16,11:23:00,2246.0,4
2014/4/16,11:23:00,2246.2,24
2014/4/16,11:23:01,2246.0,31
2014/4/16,11:23:01,2245.6,11
2014/4/16,11:23:02,2245.6,9
2014/4/16,11:23:02,2245.6,4
2014/4/16,11:23:03,2245.6,3
2014/4/16,11:23:03,2245.6,3
2014/4/16,11:23:04,2245.8,4
2014/4/16,11:23:04,2245.8,4
2014/4/16,11:23:05,2245.6,4
2014/4/16,11:23:05,2245.6,4
2014/4/16,11:23:06,2245.4,1
2014/4/16,11:23:06,2245.6,10
2014/4/16,11:23:07,2245.4,20
2014/4/16,11:23:07,2245.2,17
2014/4/16,11:23:08,2245.2,5
2014/4/16,11:23:08,2245.2,6
2014/4/16,11:23:09,2245.0,18
2014/4/16,11:23:09,2245.2,4
2014/4/16,11:23:10,2245.0,11
2014/4/16,11:23:10,2245.0,48
2014/4/16,11:23:11,2244.8,41
2014/4/16,11:23:11,2245.0,14
2014/4/16,11:23:12,2245.0,39
2014/4/16,11:23:12,2245.0,40
2014/4/16,11:23:13,2244.8,8
2014/4/16,11:23:13,2244.8,2
2014/4/16,11:23:14,2244.8,6
2014/4/16,11:23:14,2244.8,5
2014/4/16,11:23:15,2244.8,67
2014/4/16,11:23:15,2244.8,39
2014/4/16,11:23:16,2244.6,36
2014/4/16,11:23:16,2244.4,8
2014/4/16,11:23:17,2244.2,27
2014/4/16,11:23:17,2244.4,35
2014/4/16,11:23:18,2244.6,22
2014/4/16,11:23:18,2244.2,72
2014/4/16,11:23:19,2244.4,11
2014/4/16,11:23:19,2244.4,14
2014/4/16,11:23:20,2244.2,24
2014/4/16,11:23:20,2244.6,4
2014/4/16,11:23:21,2244.6,21
2014/4/16,11:23:21,2244.4,29
2014/4/16,11:23:22,2244.4,6
2014/4/16,11:23:22,2244.4,5
2014/4/16,11:23:23,2244.4,6
2014/4/16,11:23:23,2244.4,12
2014/4/16,11:23:24,2244.2,23
2014/4/16,11:23:24,2244.2,34
2014/4/16,11:23:25,2244.4,42
2014/4/16,11:23:25,2244.4,4
2014/4/16,11:23:26,2244.6,8
2014/4/16,11:23:26,2244.6,2
2014/4/16,11:23:27,2244.6,6
2014/4/16,11:23:27,2244.6,16
2014/4/16,11:23:28,2244.8,36
2014/4/16,11:23:28,2244.8,44
2014/4/16,11:23:29,2245.0,19
2014/4/16,11:23:29,2245.0,14
2014/4/16,11:23:30,2245.0,10
2014/4/16,11:23:30,2244.8,2
2014/4/16,11:23:31,2245.0,7
2014/4/16,11:23:31,2245.0,11
2014/4/16,11:23:32,2244.8,2
2014/4/16,11:23:32,2245.0,6
2014/4/16,11:23:33,2245.0,8
2014/4/16,11:23:33,2245.0,15
2014/4/16,11:23:34,2245.0,2
2014/4/16,11:23:34,2245.0,3
2014/4/16,11:23:35,2245.0,1
2014/4/16,11:23:35,2245.0,5
2014/4/16,11:23:36,2245.2,5
2014/4/16,11:23:36,2245.0,3
2014/4/16,11:23:37,2245.2,9
2014/4/16,11:23:37,2245.0,8
2014/4/16,11:23:38,2245.0,19
2014/4/16,11:23:39,2245.0,2
2014/4/16,11:23:39,2245.2,18
2014/4/16,11:23:40,2245.4,13
2014/4/16,11:23:40,2245.2,8
2014/4/16,11:23:41,2245.2,10
2014/4/16,11:23:41,2245.0,5
2014/4/16,11:23:42,2245.0,8
2014/4/16,11:23:43,2244.8,17
2014/4/16,11:23:43,2244.8,4
2014/4/16,11:23:44,2244.8,4
2014/4/16,11:23:44,2244.8,15
2014/4/16,11:23:45,2244.8,10
2014/4/16,11:23:45,2244.4,41
2014/4/16,11:23:46,2244.4,56
2014/4/16,11:23:46,2244.0,16
2014/4/16,11:23:47,2244.2,21
2014/4/16,11:23:47,2244.2,11
2014/4/16,11:23:48,2244.2,22
2014/4/16,11:23:48,2244.0,8
